mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__max_depth,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.23361282348632811,0.01629008056156536,0.009160661697387695,0.0007784531213325671,"{0: 1.0, 1: 3.0}",,5,100,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': None, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.7401570993080534,0.7550320512820512,0.7887339743589744,0.720176282051282,0.7421153846153845,0.7492429583231492,0.022677216563431916,50
0.4762872219085693,0.02540324232229825,0.024935388565063478,0.005757342524247684,"{0: 1.0, 1: 3.0}",,5,200,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': None, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.7424474588299812,0.7585576923076922,0.7863461538461539,0.7305448717948718,0.742676282051282,0.7521144917659962,0.019293010942277887,33
0.1340794563293457,0.025803513906120186,0.008518838882446289,0.0047238676979060625,"{0: 1.0, 1: 3.0}",,10,50,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 50}",0.7252213745382989,0.7610576923076923,0.7770192307692309,0.7468108974358973,0.7333012820512821,0.7486820954204803,0.018690237367114487,52
0.24804220199584961,0.011690485183122415,0.012193775177001953,0.0037132803571022412,"{0: 1.0, 1: 3.0}",,10,100,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.7247213664736527,0.7640384615384616,0.7777884615384616,0.7507532051282051,0.7377724358974359,0.7510147861152434,0.01872547995406157,40
0.46953859329223635,0.015494404200733756,0.019077587127685546,0.0036665151879406786,"{0: 1.0, 1: 3.0}",,10,200,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.7253665381699704,0.7691346153846155,0.7885897435897437,0.7403044871794872,0.7342467948717948,0.7515284358391223,0.023633007079351204,37
0.09884576797485352,0.004516121672797539,0.005453157424926758,0.0015085197788269424,"{0: 1.0, 1: 3.0}",10,2,50,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}",0.7692704721043888,0.7567628205128205,0.7884775641025642,0.7437339743589743,0.7257371794871795,0.7567964021131854,0.021422427051258058,16
0.1954185962677002,0.010882493305276766,0.0072933673858642575,0.000132172138468125,"{0: 1.0, 1: 3.0}",10,2,100,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.7651575025403636,0.7691025641025642,0.7918429487179487,0.7415064102564103,0.7216826923076922,0.7578584235849958,0.024127689783457272,11
0.38827219009399416,0.009985456140141506,0.016495609283447267,0.003190682285355679,"{0: 1.0, 1: 3.0}",10,2,200,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.7488346586235263,0.7817948717948717,0.7859615384615385,0.7382051282051282,0.7278846153846154,0.756536162493936,0.02332426323854599,17
0.09945259094238282,0.008286135679480283,0.007897233963012696,0.00403569607679135,"{0: 1.0, 1: 3.0}",10,5,50,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': 10, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.7523508443684574,0.7703044871794872,0.7984775641025641,0.7442307692307693,0.7294711538461538,0.7589669637454863,0.02375103468987181,9
0.1953026294708252,0.005606249544082748,0.008562660217285157,0.0017191650690335201,"{0: 1.0, 1: 3.0}",10,5,100,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': 10, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.764189744995887,0.7662660256410256,0.8030288461538461,0.7384294871794873,0.73375,0.7611328207940493,0.02472339681507642,2
